hinglish,hinglish_dev,english,english_pred
friday nite after the dwc reading raided sound garden .  .  . 3 dvds &amp,फ्राइडे नाइट आफ्टर थे डब्ल्यूसी रीडिंग रेडेड साउंड गार्डन .  .  . ३ डीवीडी &एएमपी, a cd 4 $20 !  cruising home 2 raphael sadiq .  friday note in cny .,Friday Night After Thee WC Reading Redeemed Sound Garden... 3 DVD & amp
cricket ground me ek jagah sabke sweater pade hote the ...,क्रिकेट ग्राउंड मे एक जगह सबके स्वेटर पड़े होते थे ...,everyone's sweaters used to be in one place in the cricket groud,"At one place in the cricket ground, everyone had sweaters."
#JNU ke bache anti- National nare lagate hai Aur aapke mahan kejari sunte haii aur #kanahiya jaise cheap insaan ke tarif karte hai .. #shame,#जेएनयू के बचे अंति- नेशनल नारे लगते है और आपके महान केजरी सुनते है और #कनहिया जैसे चीप इंसान के तारीफ करते है .. #शेम,"student of #JNU are shouting anti-national slogans, kejri listens and praise cheap people like #kanahiya ... #shame",The rest of the #जेएनयू chants sound like anti-national slogans and your great Kejriwal listens and cheers like #कनहिया cheep human beings.. #शेम
56 games he hote the saale mein .  -_-,५६ गेम्स हे होते थे साले में .  -_-,there used to be only 56 games in it.,There were 56 games in the year. - _ -
Pak Visa ka bhi sale chal riya sihttps://twitter.com/RanaAyyub/status/783991381681319936 …,पाक विसा का भी साले चल रिया सिहत्तप्स://ट्विटर.कॉम/रनाय्यूब/स्टेटस/७८३९९१३८१६८१३१९९३६ …,pakistan visa also goes on sale https://twitter.com/ranaayyub/status/783991381681319936,Pak visa ka bhi saale chal riya sehataps: / / twitter.com / ranayube / status / 783991381681319936...
Bhai 2017 ki zabardast shuruaat hui hai !,भाई २०१७ की जबरदस्त शुरुआत हुई है !,brother it is such a great start of 2017,"Brother, 2017 is off to a great start!"
@BUnlimted aadat hai bhai  @iamsrk,@बनलिम्टेड आदत है भाई  @आईएमएसआरके,@BUnlimted it has become a habit brother  @iamsrk,@बनलिम्टेड Habit is brother @आईएमएसआरके
"fb stats show that we have crossed 15 , 000 unique page views  !  time to crack open a nice bottle of single malt and enjoy :)","एफबी स्टेट्स शो थाट वे हेव क्रॉस्ड १५ , ००० यूनिक पेज व्यूज  !  टाइम तो क्रैक ओपन आ नाइस बॉटल ओएफ सिंगल माल्ट एंड एन्जॉय :)","facebook statistics show that we have crossed 15,000 unique page views!  time to crack open a nice bottle of single malt and enjoy :)","FB Stats Show That They Have Crossed 15,000 Unique Page Views! Time to Crack Open a Nice Bottle of Single Malt and Enjoy:)"
"@akshaykanitkar @YearOfRat @Alllahdin @retardedwriter Arrey waah! :D Chalo milte hai sab, daaru peete hai!","@अक्षयकानितकार @यीयरोफ्रैट @अल्लाहदीन @रिटार्डेडवृतेर अरे वाह! :डी चलो मिलते है सब, दारू पीते है!",@akshaykanitkar @YearOfRat @Alllahdin @retardedwriter wow! :D let's meet and drink beer!,"@अक्षयकानितकार @यीयरोफ्रैट @अल्लाहदीन @रिटार्डेडवृतेर Oh wow!: D Let's meet everyone, let's have a drink!"
Aa gaya hathyaar !!pic.twitter.com/3bniwVWcRq,आ गया हत्यार !!पिक.ट्विटर.कॉम/३बीएनआईडब्ल्यूवीआरके,weapon came! pic.twitter.com/3bniwVWcRq,The killer is here!! पिक.ट्विटर.कॉम/3बीएनआईडब्ल्यूवीआरके
anna ji kahan modi jaise sher ki tulna memne se kar rahe ho .  .  .,अन्ना जी कहन मोदी जैसे शेर की तुलना मेमने से कर रहे हो .  .  ।,"anna, why are you comparing a lion like Modi to a lamb","Anna ji, are you comparing a lion like Modi to a lamb?"
"Bill aaj shayar hai, rum aaj nagma hai, sab ye ghazal hai sanam.","बिल आज शायर है, रूम आज नगमा है, सब ये गज़ल है सनम।","bill is like poet today, rum is like song today, all are poetry dear.","Bill aaj shayar hai, room aaj nagma hai, sab yeh ghazal hai sanam."
@DefucktiveHumor @galat_fehmi mujhe bhi,@डिफक्टिवह्यूमोर @गलत_फहमी मुझे भी,@DefucktiveHumorme @galat_fehmi me too,@डिफक्टिवह्यूमोर @गलत_फहमी Me too
"""Mera bhai roz 5 ghante cartoons dekhta hai..""pic.twitter.com/gTGepfbIT2","""मेरा भाई रोज ५ घंटे कार्टून देखता है..""पिक.ट्विटर.कॉम/जीटीजीईपीएफबीआईटी२","""i watch cartoons for 5 hours daily.""pic.twitter.com/gTGepfbIT2",My brother watches 5 hours of cartoons every day. पिक.ट्विटर.कॉम/जीटीजीईपीएफबीआईटी2
@Insane_chorri aise logo ki wajah se 'online dosti' shabd ki ahmiyat khatam ho rahi hai @DiwakarKothari_,@इंसाने_चोरी एआईएसई लोगो की वजह से 'ऑनलाइन दोस्ती' शब्द की अहमियत खतम हो रही है @दिवाकरकोठारी_,@Insane_chorri due to these people online friendship lost its value @DiwakarKothari_,The term'online friendship'is losing relevance due to the AISE logo @इंसाने_चोरी
Aajkal Bitcoin ka craze to dekho ..,आजकल बिटकॉइन का क्रेज तो देखो ..,nowadays there is a lot of craze of bitcoin in the market,Look at the craze for Bitcoin these days.
front me bhi ek special small seat hoti thi :),फ्रंट मे भी एक स्पेशल स्मॉल सीट होती थी :),there's a special small seat in the front too :),There was also a special small seat in the front:)
"<May 14: He just keeps on talking_x000D_
May 14 - Nov 16: He must talk more often_x000D_
Nov 16> Mat bol bhai tu bolta hai to surgical strike ho jata hai","<मे १४: हे जस्ट कीप्स ओन टॉकिंग_क्स०००डी_
मे १४ - नोव १६: हे मस्त तल्क मोरे आफ्टन_क्स०००डी_
नोव १६> मत बोल भाई टू बोलता है तो सर्जिकल स्ट्राइक हो जाता है","May 14: He just keeps on talking_x000D_
May 14 - Nov 16: He must talk more often_x000D_
Nov 16 : you do not speak. If you speak surgical strike happens",< May 14: Hey Just Keeps on Talking _ x000d _ May 14-Nov 16: Hey Mast Talk More Afton _ x000d _ nov 16 > Mat Bol Bhai to Bolta hai to Surgical Strike hai
@saritashandilya #mekhlawings Bahut Badiya Sarita ji ... kaise hai aap . Pl meet my younger sister Pragya @pragya_as a GEM and a GENIUS .,@सरिताशांडिल्या #मेखलाविंग्स बहुत बडिया सरिता जी ... कैसे है आप . पीएल मीट माई यंगर सिस्टर प्रज्ञा @प्रज्ञा_एएस आ जीईएम एंड आ जीनियस ।,@saritashandilya #mekhlawings very good sarita ma'am. how are you?  please meet my younger sister pragya @pragya_as a gem and a genius .,@सरिताशांडिल्या #मेखलाविंग्स Bahut badiya Sarita ji... how are you. PL meet my young sister Pragya @प्रज्ञा_एएस and GEM and a genius.
are you ready to shop the new collection from h&amp,अरे यू रेडी तो शॉप थे न्यू कलेक्शन फ्रॉम ह&एएमपी,m tomorrow ?  ?  the grey concept from h&amp,hey you ready then shop was new collection from h & amp; m
"Bihar jagega to humare UP walon ko bhi hosh aayega.
 #LaluMuktBihar","बिहार जगेगा तो हमारे उप वालों को भी होश आएगा.
 #लालूमुक्तबिहार","if bihar wakes up, then even UP will get concious.
 #LaluMuktBihar","If Bihar wakes up, our people will also wake up. #लालूमुक्तबिहार"
@SiyamSheikh and mustafizur bhi injured hain ... Phir toh Bangladesh team ko problem hogi bahut abhi !,@सियामशेख एंड मुस्तफिजुर भी इंजर्ड हैं ... फिर तोह बांग्लादेश टीम को प्रॉब्लम होगी बहुत अभी !,@SiyamSheikh and mustafizur ia also injured. and then the bangladesh team will have problems!,And Mustafizur is also injured... then the Bangladesh team will have a problem very soon!
